Cell-Cell contact name,Contact mean value,Normality test P-value,Contact Time Point,Relative Contact Area
ABalaapap->MSppaaa,1419.05338287,0.0131490829575,23.4175824176,0.103692166781
ABplapaa->ABalappp,2582.43439499,0.34551641663,12.978021978,0.101310266771
Earp->Epla,1473.75365633,0.0827210336945,27.4285714286,0.0996265031334
ABarapap->ABpraaaa,2585.24072962,0.221820194594,13.5384615385,0.107817384379
ABplapapa->ABplappaa,1839.5502596,0.802299244696,21.989010989,0.116225795816
ABplapapa->ABplappap,2475.56250475,0.922906053257,26.2527472527,0.148694392175
ABplpaap->ABplappa,1919.58851157,0.0511451727629,7.23076923077,0.103595915385
ABarpapp->ABarpppa,3389.78823134,0.000832118192304,18.1868131868,0.142062140148
MSaaaap->MSaaapa,2736.84375308,0.0131707852561,27.9230769231,0.155380690671
P3->ABprp,14307.5006991,0.0552194025826,11.1208791209,0.137608134592
ABplaappa->ABplaapap,2407.68630094,0.870818132547,31.7252747253,0.1326270491
ABarapa->ABarpap,3740.37587231,0.799388938456,16.978021978,0.0876767072258
ABarapa->ABaraap,4090.41823525,1.70763309349e-05,17.6483516484,0.0954328965601
ABarapa->ABarpaa,4956.02723097,0.700620768921,17.5384615385,0.113864316589
ABarapa->ABaraaa,5761.60918745,0.652750311347,19.1208791209,0.130161864838
ABalaaaar->ABalpaapaa,1802.05155441,0.0987249126675,13.032967033,0.126778118878
Cpapa->ABprapapp,2414.35950852,0.702276873103,24.032967033,0.147833150703
ABalppppa->ABalpppppa,1760.62316079,0.453740831196,4.56043956044,0.10545509642
ABaraaaaa->ABaraaapaa,2313.69410187,0.13951208874,13.1978021978,0.16270556352
ABplaappp->ABplapapa,1223.06454936,0.0296964763722,8.87912087912,0.100461126499
Caaaa->ABplapapp,2158.21713114,0.736788937698,13.7582417582,0.132742420223
ABalppppa->ABalapapp,1637.6310469,0.218584192649,23.6813186813,0.100387184351
Epl->Da,2271.52833681,0.347914405545,18.8681318681,0.0802133216752
MSaaa->ABaraapa,3494.06042614,0.897169809127,6.61538461538,0.115544882519
Ea->ABplapp,6430.76690235,0.00676479674963,3.89010989011,0.132266360861
MSpppp->Z2,2532.64188362,0.701350319329,17.2967032967,0.133397306626
ABplpaaap->ABplpapaa,1537.11166155,0.503864444792,19.032967033,0.108421326926
ABalpappa->ABaraapap,2080.84019872,9.24758595784e-06,23.978021978,0.116640916991
ABalapap->ABalappa,2770.733071,0.515470605102,21.5604395604,0.102660339679
ABalapap->ABplaaaa,2204.07680104,0.377333375395,15.6153846154,0.0952012380343
ABalapap->ABplaaap,3672.99290119,0.855330005903,22.4615384615,0.131794153991
Cpa->Epr,4338.64413686,0.888526673157,9.05494505495,0.10304213329
ABalapapa->ABarpaaaa,1673.13055137,0.792314517838,27.1978021978,0.108110035437
ABarppaaa->ABarpaappp,2423.87569458,0.850019109104,12.0769230769,0.177242141008
ABplpapp->MSappa,2994.91402119,0.0652015028788,10.4285714286,0.116106016688
ABplaaaaaa->ABplaapaaa,1519.49006712,0.511251588421,11.9010989011,0.127825486675
MSppaa->ABarapppa,1791.76531545,0.213330575959,10.8681318681,0.098235665699
ABprapapa->ABprapaap,2552.62773759,0.00695316985587,23.4835164835,0.159456678769
ABprpppppp->Cpappv,1364.55460282,0.798525452276,9.0,0.131965262293
MSppap->ABarapppp,2034.70303289,0.261732521511,10.8681318681,0.105825706407
MSpapap->MSaapap,1358.58984894,0.316494591015,22.8461538462,0.0931686701037
ABarapp->ABpraap,6021.94853607,0.897383169663,18.5384615385,0.135253381408
ABarppppp->Cpaaap,2209.46330249,0.933921514808,10.3406593407,0.161783921449
Ep->ABprpap,4917.39222547,0.179602429839,4.43956043956,0.10402033864
ABaraapp->ABarapaa,1966.59411621,0.319640342183,14.7692307692,0.088826371055
Eprp->Eplp,3592.20511829,0.0398550562811,50.2417582418,0.211096117505
Eprp->Z2,1303.31359506,0.0887058543551,32.021978022,0.0991044315669
Dpa->ABprpappp,1953.43637128,0.260262427863,23.2967032967,0.113567047809
ABplaapaa->ABalpppap,1591.54317493,0.389962749114,17.3846153846,0.110742403451
ABpraap->ABprpaa,5989.38269822,0.789562069695,18.2527472527,0.13497650955
ABpraap->ABprapa,4190.45631663,0.897808622451,17.3296703297,0.0983914687182
MSappp->Epla,1749.21142359,0.0755679588563,15.4725274725,0.100023220371
MSappp->Daa,2247.97136061,0.272736330357,20.7252747253,0.119090203225
Cpapp->Cpppp,3697.72466978,0.60341444437,32.5384615385,0.209243165899
ABar->ABpr,19882.8702115,0.00179192141194,9.06593406593,0.134705899184
ABar->MS,13880.5886656,0.701307147039,6.3956043956,0.103170300505
ABprpaaaa->ABprpaapa,1375.32038479,0.388080141199,19.4725274725,0.0904632794803
Daa->Capaa,1474.99189093,0.127536897901,11.5494505495,0.0917969781813
ABplp->MSa,11130.0486051,0.981736552577,7.42857142857,0.112373330168
ABalp->MSa,19561.3922807,0.000581890568923,7.52747252747,0.19606034543
ABalp->ABpla,14501.7323635,0.00959369279519,10.9230769231,0.138674780998
Cpaapp->Cpapap,3361.3762939,0.000493564539765,14.3736263736,0.268114138672
MSpappa->MSaappa,1155.73051726,0.0137547312527,21.5384615385,0.103398422561
Cppap->Capap,2843.16342455,0.024309221622,27.0769230769,0.187803740342
ABarpaap->ABalappp,1932.22075154,0.462670589733,11.8571428571,0.0978361473497
Caapp->Cappp,3035.85635761,0.557232252915,32.6373626374,0.185519911957
Caapp->Cappa,1968.38914978,0.780664848887,18.6813186813,0.131952827109
ABplaapaa->ABalpppaa,1340.70081641,0.427773020488,18.8131868132,0.0987313509666
Caaap->ABplapapp,2133.93338874,0.751063358538,22.1428571429,0.132345046567
ABarpppp->ABprapap,3034.54628438,0.727975233584,18.9120879121,0.113833831023
ABalaaappl->ABalappapa,1656.60377166,0.00554142536084,9.97802197802,0.139195575133
MSppaa->MSpaaap,1956.83155941,0.301737922594,6.46153846154,0.105916388184
ABpraaapp->ABpraapaa,2782.19097618,0.347113099596,27.9120879121,0.151348354155
ABpraaapp->ABpraapap,1681.17660597,0.556702487689,16.8791208791,0.115683688573
ABprapaaap->ABprapaapa,2329.28374803,0.0839544239534,9.51648351648,0.191826108097
ABprpppaa->ABprapppa,1118.87716883,0.213917470913,12.0769230769,0.100350157574
ABarpaaap->ABarpaapaa,1803.58830166,0.429336869481,15.1868131868,0.131939600317
Dpp->Cppaa,2556.95947999,0.182503025155,12.8571428571,0.143740588686
ABalaapppa->ABalappapp,1531.30646577,0.256373233963,10.4175824176,0.127324426143
Eplap->Caaaaa,1381.50533827,0.245889118798,6.32967032967,0.130111910176
ABpraapapp->ABarpappap,1422.48050308,0.908112523234,8.97802197802,0.123573217387
Caa->ABplapp,6813.54561086,0.148285266081,16.0549450549,0.15032024802
ABalappaa->ABalaaappl,944.093189896,4.15521029833e-05,7.58241758242,0.0917493978774
ABarpapaaa->ABarpaaaaa,1554.09710533,0.92227118977,7.27472527473,0.13207059152
ABalpppa->ABplpaaa,1604.07914932,0.05831373702,9.78021978022,0.0922213035128
ABalpppa->ABplaapa,2145.93648168,0.00403657857816,14.7252747253,0.0984813999781
MSaaaaap->MSaaaapa,1269.95316489,0.0906000943703,11.978021978,0.103281396168
MS->ABalp,15344.6196245,0.893221407376,3.76923076923,0.133203836572
ABalpppp->ABplaapp,2542.48396534,0.0655611726432,15.8131868132,0.105591159429
ABalpppp->ABplpaap,1940.22791918,0.0286665353082,15.3956043956,0.0796699929493
ABplpappap->ABplpapppa,2014.97149897,0.504248491286,16.5054945055,0.157833432939
ABarappp->ABprpaaa,2999.72683218,0.990012861162,20.0879120879,0.11237307899
ABalappap->ABarpaaaa,1218.78122364,0.856552580224,16.7692307692,0.0923077134588
ABplppap->MSappp,2037.00703348,0.725673608994,10.2857142857,0.104574405828
ABprpapap->ABarappap,1169.33982935,0.0776141090538,15.1208791209,0.0889040640953
ABprpapapa->ABarappapp,1752.72826285,0.452049693102,14.8351648352,0.138615946757
ABpra->Cp,12260.7971834,0.489695728589,4.50549450549,0.126438927124
MSaa->ABalaap,5685.50648964,0.000597996712418,5.59340659341,0.123201386747
Ea->ABplpp,7525.66136836,0.0661634830645,16.8571428571,0.112214369128
Ea->ABplpa,5964.31812283,0.437286455795,14.3076923077,0.0963018630001
ABprpappp->ABprppppp,1557.36932373,0.187795567975,14.7802197802,0.119812533177
ABprpappp->ABprppppa,2818.9121319,0.790777211494,30.978021978,0.153285731714
Eplp->Caaaap,1432.33130796,0.217241904141,11.7362637363,0.112991260251
ABarpppa->ABpraapp,2185.02398857,0.081530291337,13.3406593407,0.100526648394
ABalpappaa->ABalpapaap,1750.53343732,0.220152111809,14.7802197802,0.139639808374
Capaa->ABplpapppp,948.657137056,0.481273330585,10.5934065934,0.0905201004809
ABplapa->ABplaap,6204.64228665,0.00117043651068,18.2307692308,0.138469747287
ABplapa->ABplaaa,5033.58725948,0.887741360151,18.010989011,0.114860427831
Cpapp->Caapp,2615.9800207,0.000626849155794,32.5274725275,0.148120193098
ABplpaaaap->ABplpaaapa,1685.00724401,0.640866331503,15.9340659341,0.132516378668
ABpraapa->ABpraaaa,2171.69729461,0.0660378553315,11.1538461538,0.0895882632601
ABpraapa->ABpraaap,3716.37739558,0.16562561285,22.6373626374,0.136767934618
Da->Cppp,3240.53070622,0.849869188489,16.021978022,0.111764878534
Da->Capp,2743.71582191,0.090486049013,11.978021978,0.114546951096
MSapaap->MSapapa,2291.35925267,0.0575549851102,33.7912087912,0.143602810962
ABalpapppp->MSaapapa,1782.9982079,0.715594253006,9.27472527473,0.147641545703
Cppp->Capp,4415.4027464,0.0363904386224,26.0989010989,0.164698706406
ABarpppap->ABprapaap,1307.100956,0.449852229358,18.7032967033,0.0976603800765
ABalpppaa->MSapaaa,1066.19393793,0.270455297848,15.8791208791,0.078443571765
ABplppapaa->ABplppaapa,1840.1339136,0.799309500069,8.98901098901,0.153022556289
ABalpapap->ABalppapp,1454.24621482,0.708776470976,11.2637362637,0.118754582712
ABalpapap->ABalppapa,2228.6282355,3.28250923981e-05,26.8901098901,0.133993613535
ABarpapa->ABalappp,1824.23895047,0.144163554893,13.5164835165,0.0804565131924
ABprpaapa->ABpraaapp,2045.78021783,0.858736850334,19.5164835165,0.129827734305
ABprpaaap->ABprpaapp,1626.08056189,0.327014284527,22.5494505495,0.10376141972
ABprpaaap->ABprpaapa,2663.35761973,0.388095750425,32.8351648352,0.146357999409
MSappaa->MSapppa,1394.88080996,0.477017333709,25.5934065934,0.108438031537
ABprappa->ABprpppa,2265.62307668,0.921037746762,10.2197802198,0.110880852608
ABprappa->ABprppaa,3054.64097345,0.510235531332,19.9230769231,0.118895759763
ABprappa->ABprppap,3466.08954664,0.356081054444,23.3956043956,0.126679562177
Caapa->Caaapp,2314.07743471,0.0110328263222,11.5934065934,0.192942683045
ABprpppaa->ABprppppaa,1899.34679897,0.633937908323,2.89010989011,0.130460257583
ABprpppaa->ABprppppap,2139.71886447,0.231256258185,3.10989010989,0.144255689744
ABplpaap->ABplppaa,4380.20214136,0.252565616404,22.2087912088,0.154568698713
ABplappa->ABplaappp,3867.68990555,0.379051430181,4.01098901099,0.158066765637
ABalaaaar->ABaraaaaa,2497.12966347,0.438847278313,34.2417582418,0.149221198217
MSpaap->MSpapaa,2219.07193477,0.432038391459,4.61538461538,0.118737510829
ABplapppp->Cappa,3176.69733385,0.537662879215,29.5054945055,0.194440513204
ABprpapapp->ABprpapppa,1823.30493073,0.0944037124996,15.5714285714,0.143863071214
P4->Epl,4618.63251824,0.40858874667,21.1318681319,0.125884988325
ABprppaap->ABprpapapa,1673.87732264,0.338357659986,6.58241758242,0.124516867187
Caap->Capp,3880.68035983,0.000672070365146,26.5054945055,0.142959996484
ABalpapaa->ABalpaapap,2145.51675837,0.0785173418876,6.75824175824,0.134924718653
Cpapaa->Cpappd,2396.29234937,0.0277696547877,12.6373626374,0.193753308419
ABplapap->ABarppap,4202.7224521,0.024568809229,20.7582417582,0.149017440889
ABplapap->ABplappa,5073.4136612,0.053208133388,22.6483516484,0.174908785655
ABplapap->ABalappp,2631.69892109,0.0264238966428,10.5604395604,0.105780448276
MSppaaa->ABpraaapaa,1130.34376325,0.16331512433,8.12087912088,0.0959166209973
Ealpa->MSaapapp,1604.11988772,0.949731169838,8.54945054945,0.135992825919
ABalaaapa->ABalappaa,1992.86601271,0.487776658271,28.6593406593,0.119066450914
ABplpaapp->ABplppaaa,2812.25362944,0.676529906691,25.7692307692,0.156207188939
Cpaa->ABprappa,2162.30476468,0.557719809234,11.6483516484,0.0914706648619
Cpaa->ABprappp,4151.38794603,0.000813722318911,18.5384615385,0.142732788316
MSpaap->MSppaa,2380.06333916,0.128642395393,21.2967032967,0.106212803903
ABarpp->ABprap,8794.28690598,0.0678360018056,16.5164835165,0.128123078972
ABarpp->ABplap,5964.22402648,0.526935048123,14.6593406593,0.0919939726864
ABarpppapa->ABarpppaap,2674.82836298,0.000148014715617,9.0,0.221726402695
ABarpaap->ABarppaa,5227.4403354,0.687422797665,21.6593406593,0.181770611943
Eprp->Dppp,2068.55155511,0.732895558485,16.3186813187,0.151523464898
ABalppppp->ABplpaapp,1528.99481283,0.114201668383,19.1868131868,0.0944274756858
ABalppappp->ABplpapaaa,1532.95637322,0.699171427334,12.6373626374,0.126710913185
ABalapapp->ABplaaapa,1438.98083616,0.408942913253,21.6703296703,0.0945374542893
ABprapaapp->ABprappaaa,1894.58057641,9.97450573551e-05,9.20879120879,0.158135926336
ABarpaaa->ABalappa,2093.93065049,0.209172409367,14.8791208791,0.121359022152
ABalappp->ABalaapp,3067.37964197,0.0123897183322,19.2637362637,0.115740172719
Dpa->MSpppap,1894.2566157,0.0859702323751,11.0879120879,0.110381620505
ABalpppaa->ABalppaaa,2184.24913822,0.480666013501,28.5274725275,0.13421032182
Epra->Cpaaa,1758.54204322,0.802156173685,17.5384615385,0.130884586457
ABalaapa->ABaraaaa,1547.99503289,0.217616159269,14.1648351648,0.0803549566329
ABalaapa->ABaraaap,2201.05320867,0.0293704350511,13.1538461538,0.111292692723
ABarap->MSpa,8522.56670628,0.687397272518,10.2637362637,0.128192980055
MSaap->MSpap,3865.41494567,0.0278846646521,17.3516483516,0.109140275633
ABalappaa->ABalappapa,1460.57304336,0.509280904328,7.72527472527,0.122210723385
ABprapapp->ABarppppp,2269.54283263,0.173767782794,20.3406593407,0.145741886636
ABalppapa->ABalppaap,1896.51217408,0.202442587303,23.5164835165,0.115414229295
Capp->ABplpppp,2097.21190897,0.137768442186,9.04395604396,0.0987595154297
Cpapa->Caapa,2494.99930192,0.157954044563,27.5164835165,0.150427508029
ABalpap->ABalppp,4244.9387437,0.908434547274,16.956043956,0.100464650541
ABprpappap->ABprpapppa,1857.06156916,0.490223661416,17.0659340659,0.143286403668
Dap->Capaa,2489.57387771,0.103316846427,9.83516483516,0.14178455246
ABplpappa->ABplpapap,3361.97404754,0.773320957637,28.5934065934,0.178310371847
ABalaappa->ABpraaaaa,969.593690139,0.133767512885,15.1098901099,0.0906067439003
ABalapp->ABarpap,3601.56892042,0.306445214291,16.1758241758,0.0879467399979
MSpappp->MSpapapp,1422.64421904,0.000258680961646,9.16483516484,0.124685279198
ABarpppp->Epra,3344.84892291,0.833777168805,9.48351648352,0.143570795062
ABalppapap->ABalpapapa,1249.04583717,0.276401676875,13.3296703297,0.104995794257
ABpraapppa->ABpraappap,2087.76978922,0.131864698899,13.5714285714,0.167590515744
Caaa->ABarppap,4683.90943369,0.00490551316169,20.0549450549,0.163468810085
Caaa->ABplappp,4065.4468949,0.997338180252,20.6373626374,0.142134566677
Cpaapa->Cpaaap,3381.68541831,9.71285672638e-08,17.967032967,0.261194451442
MSpaa->ABaraapp,6526.21014338,0.320615236421,7.67032967033,0.211044880919
ABplaapapp->ABplaappaa,1293.55301159,0.0806727364888,13.9010989011,0.10714463849
ABalapapa->ABplaaaaa,2347.87137577,0.139975241548,26.5054945055,0.158466111856
ABaraappap->MSpaapaa,1242.1220262,0.105033912291,9.49450549451,0.10445136345
Dpa->ABprppppa,1640.12316367,0.474606211012,21.4615384615,0.0972815515199
Dpa->ABprppppp,1530.5442438,0.720314021799,10.7142857143,0.109107739572
Caaapa->Caaaap,3589.38889818,0.499998662381,17.978021978,0.277656915965
ABplaaaap->ABplaaapa,3040.44296553,0.0343642360107,33.956043956,0.167972360528
ABarapa->ABpraaa,5175.04268645,0.404576380463,19.043956044,0.117328820434
ABpraaaaa->MSppaaa,1252.3579114,0.0801225085476,17.2967032967,0.0915790569338
ABprppp->Dp,7777.4854872,0.00500232442013,13.5164835165,0.186491700769
ABalppppa->ABalpppap,2402.18261402,0.573115818514,30.0769230769,0.132387775107
ABplap->Caa,11136.0843418,0.292710330995,5.03296703297,0.1709734158
ABarpp->Caa,10718.7573553,0.131804740452,6.82417582418,0.173497049286
ABarappppa->ABarappapa,1309.14992759,0.39154047133,13.1208791209,0.10794113995
Cpa->ABprapp,8841.36842703,0.000745047891278,15.3406593407,0.19394863161
ABplappaa->ABplppapa,2202.47847985,0.289126940351,29.4065934066,0.12962781168
ABprappap->ABprapppa,2842.7793758,0.435846119722,33.8021978022,0.162922442615
ABalaapp->MSpaaa,3185.35096292,0.615276714633,17.8131868132,0.121052786035
ABprpaaaa->ABarapppp,1596.34111104,0.515517488832,17.6923076923,0.109228797105
ABarppaa->ABarpaapp,4998.19651204,0.00028378159816,5.67032967033,0.222810103821
Caaap->Caapa,4772.25763609,0.6210480645,26.8681318681,0.261629749227
ABarapp->ABarpap,3702.16619319,0.26365250518,16.1208791209,0.0884890666958
ABarapp->ABaraap,2989.04385124,0.599887598502,12.1648351648,0.0854613840572
ABarppppp->Cpaapa,2353.87241742,0.208063434069,12.956043956,0.165240736472
Ep->P4,13719.7910652,0.149226856143,22.0,0.208413298519
Ep->Cap,8280.67682968,0.654940108338,10.5494505495,0.146447427519
ABplppp->Da,5219.04235826,0.0158795832722,12.8571428571,0.125254827385
ABprpap->MSppp,5081.48330544,0.543506480569,11.3956043956,0.122380191856
Epr->MSppp,4296.25060739,0.0072341121135,20.4065934066,0.119279493753
Epr->Cpap,1554.91176885,0.129263015639,9.34065934066,0.0752204645156
ABprpaap->ABprppaa,3969.46427941,0.0367115340207,21.8681318681,0.143990589907
ABpl->E,16048.1110193,0.268291314165,7.48351648352,0.107080137337
ABpraappp->ABprappaa,2227.08149024,0.823108197922,25.5274725275,0.12953126619
ABarpaap->ABarpapa,3241.25930957,0.497962097761,20.7692307692,0.117923015845
ABaraaapp->ABarapppa,1910.51169792,0.297905529906,18.1428571429,0.136890733139
MSpaaaap->MSpaapaa,1476.25238086,0.0387653917958,9.84615384615,0.122330950152
Cpaa->Caap,2647.19751777,0.296069168191,16.6373626374,0.0975375175088
ABalapp->ABplaap,4460.38880545,0.46270007693,16.5274725275,0.1035319855
ABpraaappp->ABpraappaa,1370.58807981,0.000339214445974,13.4285714286,0.110052558727
MSaappp->MSaapapp,1137.02287881,0.0493510441962,7.61538461538,0.1034490969
ABpraa->ABprpa,5506.57561217,0.469105738157,12.6483516484,0.0900779130917
MSaaapa->MSapaaa,1471.82134893,0.185978408118,19.5934065934,0.0931730828315
Caap->Caaap,5440.42947135,0.00388057917857,6.21978021978,0.234675400051
ABarpppaa->ABprapaaa,1660.86550277,0.0617984381255,23.4505494505,0.113709675454
ABalpaaa->ABalpaapa,2300.55218394,0.0155740318794,5.43956043956,0.108975374475
ABplpaap->ABplpapa,2238.21134869,0.00730348877725,17.3406593407,0.0907343647034
Cap->ABplppp,4974.09232483,0.325288547785,17.6703296703,0.114553009165
ABplpapppp->ABplppppap,1174.31197122,0.82330053329,13.0659340659,0.101847018013
ABpra->MSp,8167.67875469,0.909310319713,6.74725274725,0.0847229953989
ABplaapap->ABplaaapa,2018.0512201,0.277820332207,28.0,0.121419238261
ABprpppaap->ABprppappp,1483.76272347,0.0900199483952,8.71428571429,0.124650204312
MSpppa->MSpapap,2193.46639083,0.327808747897,8.79120879121,0.123528616253
ABarpapppa->ABpraapapp,1567.99957056,0.481720627533,11.6923076923,0.136254468334
MSpppap->MSppppa,1217.90498745,0.314378150219,24.7252747253,0.0918236298746
ABarpapppp->ABprapaaaa,1900.99097452,0.00294197318285,12.1208791209,0.156440206271
ABalppapp->ABplpaaaa,1280.38075508,0.00419901188695,14.8681318681,0.0963555962674
ABalppapp->ABplpaaap,1448.97829935,0.536661017074,20.5274725275,0.0987352175825
ABarapappa->MSpapaaa,1388.63958766,0.00631168059737,15.2637362637,0.111720942778
ABprpaaa->ABprpapa,2380.98186673,0.26419339706,16.3406593407,0.0990353081844
Earp->MSpapaap,2155.44937473,0.0349112643893,8.41758241758,0.15930879433
ABalpppa->ABalpapp,2711.22987098,0.00137476644936,12.0769230769,0.119855120833
ABpraaapa->ABpraaappa,1661.80161852,0.119585199507,6.40659340659,0.107963302127
ABalpapaa->ABalppapa,1289.82780116,0.394121345726,12.8791208791,0.107014289236
ABplpaappa->ABplpaaapp,1428.20355442,0.870041651503,15.1538461538,0.115562352933
ABarppaa->ABarpppa,1647.73342728,0.191170031469,8.96703296703,0.0977246326381
ABalappap->MSaaaap,1233.22964589,0.319943736223,13.1208791209,0.0908524229542
ABarpaaa->ABarpaapa,3201.17148723,0.418063469968,6.95604395604,0.145302093628
ABprpapapa->ABprpapaap,1399.83299356,0.0187137088784,13.2527472527,0.114856180772
ABarpaaa->ABalapap,2865.07003719,0.590767770823,19.956043956,0.109677986222
ABalaappp->ABalappap,1163.74866071,0.203937736666,16.0769230769,0.0950245021818
ABalaappp->ABpraaapa,2211.4616023,0.991840491537,28.8461538462,0.131451723742
ABprpapa->MSppap,2125.68698632,0.0960850115486,9.65934065934,0.0941788432947
ABalpaap->ABalppaa,4638.52732345,0.564895500176,21.6593406593,0.162422705628
Ea->Ca,3042.45469125,0.352502512168,6.02197802198,0.0774111856263
ABalpap->MSaaa,8549.80816076,0.622055004267,12.4395604396,0.200623687639
Cpppa->Cppap,1411.75976473,0.00878223310717,23.2197802198,0.100994661063
ABplappaap->ABplppappa,1092.34173871,0.167644025356,8.27472527473,0.0981859401662
ABalappa->ABalaapp,2583.77896826,0.133636988141,20.5274725275,0.101437753881
ABalappa->ABalaapa,2244.6376142,0.0822296602088,18.2197802198,0.0952966028277
ABalappa->ABalaaap,1768.17386587,0.1788564968,12.8681318681,0.101232836655
Caap->Capa,3077.37018399,0.793393764572,18.032967033,0.12181573842
Capa->ABplpppp,3118.16042769,0.51061929429,20.9340659341,0.119449645143
ABalaaapa->ABalapaaa,1902.37449208,0.70913408406,26.7032967033,0.12476323096
Cpppp->ABprpppppp,992.277856405,0.755993131329,6.7032967033,0.088930841085
MSaappp->MSappap,1196.88036457,0.414156104653,24.4615384615,0.092180617011
ABprapaap->ABprappaa,1864.5323206,0.579424293011,21.7362637363,0.132582063854
ABarppap->ABplapapa,2998.44150639,0.763732817693,6.1978021978,0.135163120891
MSpapap->MSpapaap,2242.37548334,0.911414004146,5.83516483516,0.161366304042
ABalpapppa->MSaapaaa,1527.53609784,0.234166923405,16.010989011,0.120859411714
ABplpappp->ABplppppa,3042.00583853,0.0292343483859,30.8791208791,0.166344020264
ABplpappp->ABplppppp,1583.52564196,0.348794133805,17.3406593407,0.11800858825
ABarppaa->ABpraaap,3162.39609701,0.0643362429736,10.0989010989,0.123544867656
ABplaapppp->ABplappaaa,2493.9095027,0.0106964476536,14.010989011,0.199411616578
MSaapap->MSappap,1701.73081355,0.538715586523,22.2307692308,0.10865417378
MSaapap->MSaappa,2173.43716191,0.427123462976,27.956043956,0.133076386184
Caaaa->ABarppapp,4178.78934626,0.566890453735,27.7582417582,0.231236704338
ABprpaaaap->ABarappppa,1365.84740308,0.808118179066,14.3846153846,0.112652572225
ABarpappa->ABarpapap,3302.73873476,0.00900190653644,34.4395604396,0.181464219889
P4->Da,5896.7615557,0.994189267091,20.7582417582,0.158330700548
P4->MSppp,6303.76953004,0.823907573329,18.7582417582,0.170051396354
P4->Dp,5146.47012147,0.463486331798,20.1098901099,0.13581857251
P4->MSapp,4897.59803931,0.000423254431508,16.0879120879,0.145702901525
MSaappp->ABplpapapp,1029.1179882,0.74478780508,12.8681318681,0.0898008439452
ABaraaaa->ABaraapaa,2403.19650045,0.00129637632415,4.71428571429,0.116199741991
ABplaaapp->ABarppaaa,3753.02184369,0.01190340464,30.9340659341,0.211160343478
MSaaa->ABalaapa,3193.59022119,0.00297953492503,4.73626373626,0.106503929599
Eara->MSppaa,1744.13029153,0.00109522705402,12.1428571429,0.0929566516754
ABplppaap->ABplppppaa,1448.95268844,0.0097329731597,6.68131868132,0.115317974184
ABalaap->MSaaa,7910.01497916,3.54723505162e-12,14.6703296703,0.190933173594
ABprpp->Cpp,6974.20427603,0.000877530679708,6.15384615385,0.112505699095
MS->E,17635.2589087,0.171860801978,11.0879120879,0.123281964592
MSaapp->ABplpappp,2262.65640372,0.88879758847,11.4505494505,0.124373969519
ABplapapp->ABplapppa,2162.54946887,0.55879645941,24.989010989,0.124007639548
ABplapapp->ABplapppp,1823.40394299,0.594423807836,19.6263736264,0.118609372712
MSaaapp->MSaaapap,1454.7052161,0.532713613358,14.4285714286,0.116292335352
ABalpaapa->ABaraapaa,979.79744903,0.164989275569,10.3846153846,0.082901638911
ABprpaaaap->ABprpaaapa,1764.73060776,0.0315366187949,15.2417582418,0.139929774089
ABalpaapp->MSaaapa,1292.10796124,0.823711387437,12.1978021978,0.094909003067
Dpa->ABprppapp,1264.32328705,0.462737696639,10.2967032967,0.0991630070162
Dpp->ABprppapp,1561.92340878,0.362217837986,12.4175824176,0.11086811109
ABplppapa->ABplppaap,2891.77306908,0.0586586678689,31.7582417582,0.166452087704
ABplapapa->ABarppapa,2924.45239266,0.00246090058734,26.2087912088,0.167855739143
ABplpapppp->ABplpppppa,2168.29423165,0.465129030601,15.5054945055,0.171319496437
ABalapaa->ABalaaap,4160.7462875,0.0330513568494,22.7362637363,0.15277404814
ABalaaappr->ABalaappaa,1785.64062813,0.708853671287,9.43956043956,0.148552573791
D->ABprppp,7134.64556876,0.00769502606944,5.87912087912,0.152656179909
MSp->Ca,6460.75050972,0.450273010007,9.24175824176,0.0841166796213
ABpraapppp->ABprappaaa,2236.0458457,0.00953338053257,12.010989011,0.182068803785
ABarpaaap->ABplaaaapa,1341.93541167,0.260503812737,9.81318681319,0.108123497392
ABalaaap->ABaraaaa,2086.0222274,0.803521239966,15.3296703297,0.0953192760964
ABalpaapp->ABalpapap,1297.22486684,0.0351673610956,20.2307692308,0.0864565270692
MSaaaaa->MSpaaaa,1348.72514621,0.014020662274,23.1538461538,0.0824995952378
ABarppaap->ABarppapa,3743.39706964,0.382564882891,33.8241758242,0.215094103432
ABaraaaap->MSpaaaaa,1048.34644873,0.209493499298,11.1648351648,0.0876799067497
ABalpppa->ABalaapp,2460.12787275,0.684434106764,9.96703296703,0.0988897221632
Dap->Cappa,1640.33223669,0.676804560695,13.0879120879,0.0986470540319
ABplaapa->ABalpaap,2273.29830515,0.377539045847,10.2967032967,0.097965470958
ABplaapa->ABalppaa,2457.41960288,0.631818262061,12.6703296703,0.101263451737
Z2->Dppp,1140.49372508,0.0844717098576,15.4945054945,0.0919165782297
Epra->Dppp,1435.07231297,0.839810683713,12.9450549451,0.137150887256
ABarappp->MSppaa,3305.99563585,0.816427106767,12.989010989,0.122365332266
ABalaappa->ABalaapap,1784.37460784,0.42034578124,30.2967032967,0.110306904244
ABalaappa->ABalaapaa,1293.389112,0.314503778063,18.8681318681,0.111675406331
ABarpaapaa->ABarpapapa,1499.51962326,0.117323682821,13.7692307692,0.12209553858
ABalppa->ABplpaa,3503.17351281,0.315309466366,15.0549450549,0.0894175537572
ABplpaaa->ABalppaa,2006.16317986,0.38485445842,11.9230769231,0.0949302045894
